1,3,6,message,stay strong.,2024-02-26 15:58:48,0
332,8,14,message,Ready to tackle whatever comes my way.,2024-02-24 02:23:42,0
333,2,NULL,story,Nothing beats a good book and a cozy blanket.,2024-02-26 09:17:55,1
334,10,NULL,story,Coffee is Life!,2024-02-25 02:50:39,1
335,20,12,message,Feeling grateful for all the little things.,2024-02-25 00:18:00,0
336,9,1,message,Sometimes you just need to dance it out.,2024-02-24 22:53:52,0
337,6,18,message,Enjoying a quiet evening at home.,2024-02-25 07:52:31,0
338,12,18,message,New recipe experiment tonight,2024-02-26 09:05:29,0
339,17,9,message,Reflecting on the past year and setting new goals.,2024-02-25 10:34:25,0
340,17,NULL,story,stay tuned!,2024-02-23 17:54:32,1
341,9,4,message,Nothing beats a good book and a cozy blanket.,2024-02-23 16:02:27,0
342,20,3,message,Nothing beats a good book and a cozy blanket.,2024-02-23 09:33:10,0
343,19,4,message,Sometimes you just need to dance it out.,2024-02-24 08:29:03,0
344,2,NULL,story,Remember to take breaks and recharge.,2024-02-25 15:19:17,1
345,11,NULL,story,one step at a time.,2024-02-24 14:04:10,1
346,6,4,message,Time for some self-care and relaxation.,2024-02-23 23:41:04,0
347,7,1,message,Time for some self-care and relaxation.,2024-02-23 14:21:36,0
348,8,NULL,story,Remember to take breaks and recharge.,2024-02-24 11:03:40,1
349,19,9,message,stay strong.,2024-02-26 19:12:25,0
350,14,NULL,story,stay focused,2024-02-26 20:20:33,1
351,14,7,message,Finally caught up on my favorite TV show.,2024-02-25 15:45:39,0
352,8,NULL,story,Feeling inspired by nature today.,2024-02-23 14:25:31,1
353,19,NULL,story,Just booked my next vacation,2024-02-25 07:18:44,1
354,2,NULL,story,Finally caught up on my favorite TV show.,2024-02-23 12:03:39,1
355,19,NULL,story,Excited for the weekend ahead.,2024-02-23 16:50:47,1
356,4,9,message,wish me luck!,2024-02-23 01:01:46,0
357,8,16,message,Grateful for this beautiful weather!,2024-02-24 16:13:44,0
358,15,4,message,one step at a time.,2024-02-24 23:12:30,0
359,13,15,message,Sending positive vibes your way!,2024-02-26 11:20:56,0
360,15,3,message,feeling pumped!,2024-02-23 18:11:27,0
361,10,NULL,story,Sending positive vibes your way!,2024-02-26 10:18:14,1
362,19,NULL,story,stay focused,2024-02-26 06:51:42,1
363,13,10,message,Sending positive vibes your way!,2024-02-24 18:26:19,0
364,1,NULL,story,Remember to take breaks and recharge.,2024-02-24 15:49:44,1
365,13,19,message,Enjoying a quiet evening at home.,2024-02-24 08:22:36,0
366,5,19,message,Enjoying a quiet evening at home.,2024-02-23 15:30:25,0
367,11,17,message,stay focused,2024-02-26 08:36:45,0
368,6,NULL,story,Feeling blessed to have amazing friends and family.,2024-02-26 02:43:10,1
369,15,13,message,one step at a time.,2024-02-23 12:08:20,0
370,5,1,message,New recipe experiment tonight,2024-02-23 14:39:40,0
371,5,NULL,story,Grateful for this beautiful weather!,2024-02-24 14:03:30,1
372,7,NULL,story,Nothing beats a good book and a cozy blanket.,2024-02-26 19:34:30,1
373,10,NULL,story,Just booked my next vacation,2024-02-26 13:17:39,1
374,10,NULL,story,Finally caught up on my favorite TV show.,2024-02-23 03:41:10,1
375,7,NULL,story,Sending positive vibes your way!,2024-02-23 13:06:21,1
376,16,NULL,story,Sending positive vibes your way!,2024-02-25 10:33:54,1
377,13,5,message,In need of some Monday motivation.,2024-02-25 21:52:13,0
378,7,NULL,story,Stay positive,2024-02-26 17:29:14,1
379,19,5,message,Always be kind to yourself and others.,2024-02-24 03:38:42,0
380,13,18,message,Celebrating small victories every day.,2024-02-24 20:29:49,0
381,13,16,message,stay tuned!,2024-02-25 07:55:14,0
382,12,10,message,ust finished my workout,2024-02-23 23:54:13,0
383,14,NULL,story,Stay positive,2024-02-26 21:54:09,1
384,9,NULL,story,Feeling grateful for all the little things.,2024-02-26 05:27:41,1
385,11,NULL,story,Feeling grateful for all the little things.,2024-02-23 03:06:10,1
386,2,15,message,Sending positive vibes your way!,2024-02-24 06:26:27,0
387,7,NULL,story,Stay positive,2024-02-24 23:09:50,1
388,8,NULL,story,Ready to tackle whatever comes my way.,2024-02-25 07:29:42,1
389,1,13,message,Can't believe it's already Friday!,2024-02-26 04:00:58,0
390,17,2,message,Spent the day exploring new places.,2024-02-24 08:34:11,0
391,7,NULL,story,can't wait!,2024-02-23 21:35:06,1
392,8,11,message,wish me luck!,2024-02-24 03:52:21,0
393,10,16,message,Feeling inspired by nature today.,2024-02-26 11:22:39,0
394,13,11,message,Working on a new project,2024-02-24 02:49:19,0
395,16,5,message,Taking a break from social media for a while.,2024-02-25 13:10:57,0
396,9,NULL,story,stay tuned!,2024-02-26 20:36:23,1
397,6,NULL,story,feeling pumped!,2024-02-26 13:55:22,1
398,9,NULL,story,Trying to find the balance between work and play.,2024-02-24 00:08:04,1
399,4,1,message,ust finished my workout,2024-02-25 07:05:26,0
400,1,NULL,story,New recipe experiment tonight,2024-02-23 04:56:48,1
401,6,19,message,Feeling inspired by nature today.,2024-02-23 07:59:51,0
402,7,17,message,Taking a break from social media for a while.,2024-02-25 03:58:22,0
403,5,5,message,one step at a time.,2024-02-26 02:28:39,0
404,7,NULL,story,stay focused,2024-02-25 10:56:46,1
405,3,19,message,Working on a new project,2024-02-26 18:00:28,0
406,19,NULL,story,Dreaming big and aiming high.,2024-02-26 18:06:14,1
407,15,10,message,feeling pumped!,2024-02-24 04:25:25,0
408,17,1,message,feeling pumped!,2024-02-23 02:33:57,0
409,18,NULL,story,can't wait!,2024-02-25 12:15:31,1
410,19,14,message,wish me luck!,2024-02-26 20:50:00,0
411,8,8,message,In need of some Monday motivation.,2024-02-23 11:55:08,0
412,19,9,message,Trying to find the balance between work and play.,2024-02-24 22:39:36,0
413,15,NULL,story,Love yourself first and everything else falls into place.,2024-02-24 19:35:32,1
414,2,NULL,story,Always be kind to yourself and others.,2024-02-23 11:08:08,1
415,6,20,message,Excited for the weekend ahead.,2024-02-25 21:50:45,0
416,13,NULL,story,Feeling grateful for all the little things.,2024-02-25 10:07:18,1
417,1,NULL,story,wish me luck!,2024-02-23 03:47:05,1
418,6,NULL,story,Stay positive,2024-02-24 03:41:42,1
419,6,NULL,story,Grateful for this beautiful weather!,2024-02-24 10:38:33,1
420,14,NULL,story,Remember to take breaks and recharge.,2024-02-26 06:03:16,1
421,3,2,message,Just booked my next vacation,2024-02-26 20:00:16,0
422,16,6,message,Embracing the journey,2024-02-24 03:43:43,0
423,20,NULL,story,Sometimes you just need to dance it out.,2024-02-25 20:55:05,1
424,8,4,message,Spent the day exploring new places.,2024-02-26 08:40:03,0
425,19,NULL,story,New recipe experiment tonight,2024-02-26 03:12:24,1
426,10,10,message,New recipe experiment tonight,2024-02-26 14:00:53,0
427,10,7,message,wish me luck!,2024-02-25 17:26:54,0
428,2,NULL,story,one step at a time.,2024-02-25 18:41:37,1
429,10,14,message,Dreaming big and aiming high.,2024-02-25 13:06:08,0
430,2,14,message,Finally caught up on my favorite TV show.,2024-02-26 03:18:04,0
431,14,12,message,Taking a break from social media for a while.,2024-02-25 18:32:59,0
432,8,NULL,story,Remember to take breaks and recharge.,2024-02-26 02:18:15,1
433,17,18,message,Remember to take breaks and recharge.,2024-02-23 01:45:09,0
434,1,NULL,story,Feeling inspired by nature today.,2024-02-26 23:34:21,1
435,17,NULL,story,Taking a break from social media for a while.,2024-02-26 12:34:22,1
436,18,8,message,stay focused,2024-02-26 11:59:51,0
437,11,7,message,feeling pumped!,2024-02-23 04:09:30,0
438,6,3,message,Feeling grateful for all the little things.,2024-02-25 08:04:17,0
439,9,NULL,story,can't wait!,2024-02-25 02:24:40,1
440,10,7,message,Ready to tackle whatever comes my way.,2024-02-23 22:23:36,0
441,7,16,message,Ready to tackle whatever comes my way.,2024-02-24 02:42:28,0
442,5,14,message,stay tuned!,2024-02-26 21:32:06,0
443,8,6,message,Enjoying a quiet evening at home.,2024-02-26 19:37:17,0
444,4,4,message,Feeling grateful for all the little things.,2024-02-23 16:48:59,0
445,15,16,message,Love yourself first and everything else falls into place.,2024-02-23 05:32:37,0
446,13,11,message,Time for some self-care and relaxation.,2024-02-24 10:14:24,0
447,20,9,message,feeling pumped!,2024-02-25 17:41:15,0
448,1,NULL,story,In need of some Monday motivation.,2024-02-25 18:17:01,1
449,2,NULL,story,stay focused,2024-02-23 01:28:23,1
450,12,NULL,story,stay tuned!,2024-02-24 17:30:56,1
451,6,17,message,ust finished my workout,2024-02-24 18:37:06,0
452,1,17,message,wish me luck!,2024-02-23 09:29:40,0
453,6,15,message,Always be kind to yourself and others.,2024-02-26 09:53:43,0
454,11,NULL,story,Nothing beats a good book and a cozy blanket.,2024-02-23 01:32:37,1
455,6,15,message,Ready to tackle whatever comes my way.,2024-02-26 13:09:56,0
456,3,8,message,Spent the day exploring new places.,2024-02-26 00:50:57,0
457,6,19,message,Ready to tackle whatever comes my way.,2024-02-26 20:47:53,0
458,15,NULL,story,Spent the day exploring new places.,2024-02-26 22:48:39,1
459,12,20,message,stay strong.,2024-02-26 00:50:35,0
460,12,NULL,story,Grateful for this beautiful weather!,2024-02-25 08:07:58,1
461,4,2,message,stay tuned!,2024-02-24 22:14:40,0
462,3,10,message,Can't believe it's already Friday!,2024-02-23 14:28:02,0
463,9,NULL,story,Sending positive vibes your way!,2024-02-25 05:50:46,1
464,15,20,message,Ready to tackle whatever comes my way.,2024-02-26 16:17:31,0
465,4,NULL,story,Nothing beats a good book and a cozy blanket.,2024-02-25 18:24:14,1
466,2,NULL,story,wish me luck!,2024-02-24 22:14:26,1
467,10,12,message,Enjoying a quiet evening at home.,2024-02-26 00:56:19,0
468,4,3,message,Time for some self-care and relaxation.,2024-02-26 13:34:48,0
469,12,16,message,Time for some self-care and relaxation.,2024-02-25 06:46:59,0
470,18,NULL,story,Love yourself first and everything else falls into place.,2024-02-23 13:46:53,1
471,8,11,message,Nothing beats a good book and a cozy blanket.,2024-02-25 06:30:56,0
472,7,NULL,story,New recipe experiment tonight,2024-02-23 10:11:32,1
473,15,NULL,story,Embracing the journey,2024-02-25 21:21:07,1
474,5,NULL,story,one step at a time.,2024-02-23 15:12:19,1
475,2,NULL,story,Feeling blessed to have amazing friends and family.,2024-02-23 21:01:39,1
476,2,13,message,one step at a time.,2024-02-23 23:44:10,0
477,8,NULL,story,Stay positive,2024-02-24 11:07:35,1
478,18,3,message,Ready to tackle whatever comes my way.,2024-02-26 18:54:53,0
479,12,NULL,story,Dreaming big and aiming high.,2024-02-25 23:32:53,1
480,17,NULL,story,Dreaming big and aiming high.,2024-02-24 08:51:41,1
481,9,NULL,story,wish me luck!,2024-02-24 04:11:24,1
482,19,NULL,story,Just booked my next vacation,2024-02-26 07:26:09,1
483,13,NULL,story,Spent the day exploring new places.,2024-02-24 01:44:19,1
484,1,3,message,Feeling grateful for all the little things.,2024-02-25 08:23:41,0
485,4,NULL,story,Coffee is Life!,2024-02-25 00:04:38,1
486,16,NULL,story,Always be kind to yourself and others.,2024-02-23 00:46:49,1
487,2,NULL,story,Can't believe it's already Friday!,2024-02-25 11:55:16,1
488,6,13,message,stay tuned!,2024-02-25 00:25:14,0
489,8,10,message,can't wait!,2024-02-26 14:31:40,0
490,4,1,message,Feeling blessed to have amazing friends and family.,2024-02-25 22:42:51,0
491,6,NULL,story,Spent the day exploring new places.,2024-02-24 01:37:50,1
492,20,NULL,story,Embracing the journey,2024-02-24 01:29:28,1
493,8,15,message,Feeling blessed to have amazing friends and family.,2024-02-23 13:12:53,0
494,3,NULL,story,Just booked my next vacation,2024-02-23 10:56:24,1
495,5,NULL,story,Time for some self-care and relaxation.,2024-02-23 05:35:11,1
496,17,13,message,New recipe experiment tonight,2024-02-25 09:29:13,0
497,7,2,message,Feeling blessed to have amazing friends and family.,2024-02-25 14:03:28,0
498,11,15,message,Feeling grateful for all the little things.,2024-02-23 14:50:20,0
499,13,NULL,story,Excited for the weekend ahead.,2024-02-24 19:23:11,1
500,16,2,message,Spent the day exploring new places.,2024-02-23 23:11:40,0
501,12,NULL,story,Grateful for this beautiful weather!,2024-02-26 03:50:22,1
502,20,1,message,Celebrating small victories every day.,2024-02-25 20:50:47,0
503,19,NULL,story,can't wait!,2024-02-25 03:07:06,1
504,1,12,message,Grateful for this beautiful weather!,2024-02-25 22:30:16,0
505,10,7,message,New recipe experiment tonight,2024-02-26 23:05:43,0
506,14,NULL,story,Celebrating small victories every day.,2024-02-26 01:43:54,1
507,15,17,message,Working on a new project,2024-02-23 18:52:45,0
508,10,9,message,Feeling grateful for all the little things.,2024-02-25 16:24:35,0
509,5,NULL,story,Can't believe it's already Friday!,2024-02-24 05:18:58,1
510,19,NULL,story,Embracing the journey,2024-02-23 17:28:13,1
511,10,NULL,story,Feeling inspired by nature today.,2024-02-26 21:56:41,1
512,7,6,message,one step at a time.,2024-02-24 17:12:34,0
513,2,20,message,stay tuned!,2024-02-25 16:26:27,0
514,9,6,message,In need of some Monday motivation.,2024-02-23 22:28:01,0
515,5,NULL,story,Love yourself first and everything else falls into place.,2024-02-23 17:37:25,1
516,15,NULL,story,Sending positive vibes your way!,2024-02-26 06:00:32,1
517,15,5,message,Time for some self-care and relaxation.,2024-02-25 18:01:07,0
518,15,NULL,story,feeling pumped!,2024-02-26 21:57:02,1
519,1,NULL,story,stay focused,2024-02-23 23:03:17,1
520,1,NULL,story,Always be kind to yourself and others.,2024-02-26 04:39:04,1
521,5,17,message,Taking a break from social media for a while.,2024-02-26 15:13:30,0
522,7,11,message,ust finished my workout,2024-02-26 14:04:30,0
523,17,7,message,Enjoying a quiet evening at home.,2024-02-26 08:22:56,0
524,12,3,message,Love yourself first and everything else falls into place.,2024-02-25 05:21:42,0
525,18,NULL,story,Ready to tackle whatever comes my way.,2024-02-23 18:10:47,1
526,20,9,message,Sending positive vibes your way!,2024-02-26 06:10:16,0
527,12,10,message,feeling pumped!,2024-02-23 22:47:41,0
528,14,9,message,Spent the day exploring new places.,2024-02-25 07:30:29,0
529,19,NULL,story,Taking a break from social media for a while.,2024-02-24 00:02:03,1
530,1,14,message,Coffee is Life!,2024-02-23 19:43:46,0
531,7,19,message,Ready to tackle whatever comes my way.,2024-02-23 04:41:59,0
532,10,NULL,story,Can't believe it's already Friday!,2024-02-24 14:27:16,1
533,9,17,message,Celebrating small victories every day.,2024-02-23 15:35:44,0
534,11,10,message,Celebrating small victories every day.,2024-02-25 19:56:27,0
535,12,NULL,story,Can't believe it's already Friday!,2024-02-24 17:18:07,1
536,4,NULL,story,Just booked my next vacation,2024-02-26 20:29:59,1
537,8,NULL,story,Reflecting on the past year and setting new goals.,2024-02-26 06:41:01,1
538,4,NULL,story,Ready to tackle whatever comes my way.,2024-02-26 21:30:44,1
539,5,NULL,story,Embracing the journey,2024-02-24 03:04:07,1
540,4,NULL,story,Celebrating small victories every day.,2024-02-24 09:57:01,1
541,17,6,message,can't wait!,2024-02-25 01:34:42,0
542,8,NULL,story,wish me luck!,2024-02-26 13:12:27,1
543,13,NULL,story,Feeling blessed to have amazing friends and family.,2024-02-24 17:15:15,1
544,13,16,message,Stay positive,2024-02-23 06:23:00,0
545,3,NULL,story,Working on a new project,2024-02-25 13:55:36,1
546,12,NULL,story,Ready to tackle whatever comes my way.,2024-02-23 15:48:48,1
547,11,NULL,story,Always be kind to yourself and others.,2024-02-25 03:00:45,1
548,4,17,message,Sending positive vibes your way!,2024-02-25 12:13:51,0
549,15,11,message,Dreaming big and aiming high.,2024-02-26 11:45:31,0
550,11,NULL,story,Finally caught up on my favorite TV show.,2024-02-25 01:48:34,1
551,1,NULL,story,Celebrating small victories every day.,2024-02-25 17:57:53,1
552,19,9,message,one step at a time.,2024-02-23 06:22:01,0
553,20,NULL,story,Spent the day exploring new places.,2024-02-26 11:37:11,1
554,3,10,message,Grateful for this beautiful weather!,2024-02-24 13:04:04,0
555,12,NULL,story,Spent the day exploring new places.,2024-02-24 04:12:10,1
556,10,NULL,story,feeling pumped!,2024-02-24 04:01:58,1
557,4,19,message,Feeling blessed to have amazing friends and family.,2024-02-23 05:20:45,0
558,13,1,message,Feeling blessed to have amazing friends and family.,2024-02-23 09:31:14,0
559,11,13,message,New recipe experiment tonight,2024-02-24 04:23:30,0
560,7,NULL,story,Reflecting on the past year and setting new goals.,2024-02-24 20:15:26,1
561,14,6,message,New recipe experiment tonight,2024-02-24 04:06:48,0
562,5,5,message,New recipe experiment tonight,2024-02-24 10:17:42,0
563,15,NULL,story,Dreaming big and aiming high.,2024-02-24 23:06:47,1
564,19,9,message,Celebrating small victories every day.,2024-02-25 20:38:20,0
565,5,7,message,Sometimes you just need to dance it out.,2024-02-25 16:08:27,0
566,19,NULL,story,New recipe experiment tonight,2024-02-24 04:07:30,1
567,13,6,message,ust finished my workout,2024-02-24 04:41:45,0
568,18,7,message,Sometimes you just need to dance it out.,2024-02-24 22:00:55,0
569,16,7,message,Coffee is Life!,2024-02-25 11:23:43,0
570,6,6,message,Always be kind to yourself and others.,2024-02-23 08:21:07,0
571,11,NULL,story,Remember to take breaks and recharge.,2024-02-25 01:55:13,1
572,6,7,message,Just booked my next vacation,2024-02-24 08:16:23,0
573,7,5,message,Love yourself first and everything else falls into place.,2024-02-24 15:39:16,0
574,16,17,message,In need of some Monday motivation.,2024-02-23 23:20:32,0
575,17,11,message,Finally caught up on my favorite TV show.,2024-02-23 08:25:41,0
576,9,9,message,Always be kind to yourself and others.,2024-02-25 13:17:06,0
577,4,20,message,Feeling grateful for all the little things.,2024-02-24 16:02:48,0
578,8,18,message,Nothing beats a good book and a cozy blanket.,2024-02-26 07:09:55,0
579,19,9,message,Taking a break from social media for a while.,2024-02-23 16:15:25,0
580,1,6,message,Time for some self-care and relaxation.,2024-02-23 23:54:11,0
581,6,NULL,story,Time for some self-care and relaxation.,2024-02-23 10:31:48,1
582,8,NULL,story,feeling pumped!,2024-02-25 09:18:17,1
583,11,NULL,story,Can't believe it's already Friday!,2024-02-25 18:38:55,1
584,13,19,message,Coffee is Life!,2024-02-24 05:50:26,0
585,16,7,message,Enjoying a quiet evening at home.,2024-02-25 10:13:21,0
586,3,16,message,stay tuned!,2024-02-26 14:12:03,0
587,2,15,message,stay strong.,2024-02-26 11:38:32,0
588,6,NULL,story,stay tuned!,2024-02-25 17:32:30,1
589,7,16,message,Reflecting on the past year and setting new goals.,2024-02-24 06:41:12,0
590,9,NULL,story,Time for some self-care and relaxation.,2024-02-23 04:34:54,1
591,6,NULL,story,Stay positive,2024-02-24 14:45:12,1
592,2,14,message,stay tuned!,2024-02-24 16:28:16,0
593,14,9,message,Dreaming big and aiming high.,2024-02-24 05:22:00,0
594,8,20,message,Coffee is Life!,2024-02-24 17:45:41,0
595,13,14,message,Spent the day exploring new places.,2024-02-25 00:46:58,0
596,15,18,message,Embracing the journey,2024-02-24 13:18:31,0
597,13,10,message,Feeling blessed to have amazing friends and family.,2024-02-25 12:11:31,0
598,20,NULL,story,Sometimes you just need to dance it out.,2024-02-23 16:27:18,1
599,10,NULL,story,Excited for the weekend ahead.,2024-02-26 06:27:57,1
600,4,NULL,story,Time for some self-care and relaxation.,2024-02-23 09:07:41,1
601,9,12,message,Always be kind to yourself and others.,2024-02-26 06:10:30,0
602,8,NULL,story,stay focused,2024-02-24 14:52:22,1
603,20,NULL,story,Celebrating small victories every day.,2024-02-26 06:34:19,1
604,14,NULL,story,Working on a new project,2024-02-24 20:45:15,1
605,16,3,message,Sometimes you just need to dance it out.,2024-02-24 10:25:48,0
606,16,12,message,stay tuned!,2024-02-26 23:07:48,0
607,17,NULL,story,Celebrating small victories every day.,2024-02-23 17:06:49,1
608,19,9,message,Reflecting on the past year and setting new goals.,2024-02-25 04:43:03,0
609,19,NULL,story,Trying to find the balance between work and play.,2024-02-24 18:55:18,1
610,1,NULL,story,Sometimes you just need to dance it out.,2024-02-26 03:39:48,1
611,17,17,message,Dreaming big and aiming high.,2024-02-23 11:10:49,0
612,4,20,message,Feeling blessed to have amazing friends and family.,2024-02-25 10:43:04,0
613,10,NULL,story,Reflecting on the past year and setting new goals.,2024-02-23 07:22:47,1
614,3,NULL,story,Grateful for this beautiful weather!,2024-02-26 16:40:44,1
615,4,NULL,story,one step at a time.,2024-02-23 17:04:19,1
616,14,20,message,Coffee is Life!,2024-02-23 16:09:39,0
617,3,NULL,story,Can't believe it's already Friday!,2024-02-26 15:16:28,1
618,13,14,message,Feeling blessed to have amazing friends and family.,2024-02-26 09:56:51,0
619,14,NULL,story,Finally caught up on my favorite TV show.,2024-02-23 15:22:05,1
620,9,NULL,story,wish me luck!,2024-02-26 22:03:15,1
621,20,NULL,story,Enjoying a quiet evening at home.,2024-02-23 21:35:40,1
622,17,NULL,story,Feeling inspired by nature today.,2024-02-26 06:04:58,1
623,17,NULL,story,Can't believe it's already Friday!,2024-02-26 09:13:10,1
624,8,NULL,story,Dreaming big and aiming high.,2024-02-26 15:23:26,1
625,2,18,message,Sending positive vibes your way!,2024-02-23 12:27:59,0
626,10,14,message,Just booked my next vacation,2024-02-24 23:50:06,0
627,11,11,message,Spent the day exploring new places.,2024-02-23 03:53:48,0
628,15,4,message,Finally caught up on my favorite TV show.,2024-02-26 09:07:14,0
629,9,NULL,story,stay tuned!,2024-02-23 15:09:13,1
630,8,8,message,ust finished my workout,2024-02-25 14:24:30,0
631,18,NULL,story,wish me luck!,2024-02-23 04:34:52,1
632,14,NULL,story,wish me luck!,2024-02-25 20:20:20,1
633,6,17,message,Always be kind to yourself and others.,2024-02-25 05:04:59,0
634,9,16,message,Working on a new project,2024-02-24 23:15:46,0
635,4,20,message,Dreaming big and aiming high.,2024-02-24 22:07:23,0
636,19,9,message,feeling pumped!,2024-02-26 16:19:14,0
637,13,NULL,story,Feeling blessed to have amazing friends and family.,2024-02-25 02:56:29,1
638,13,NULL,story,Reflecting on the past year and setting new goals.,2024-02-24 08:37:12,1
639,12,NULL,story,Coffee is Life!,2024-02-24 21:32:16,1
640,16,11,message,stay strong.,2024-02-24 16:30:37,0
641,16,NULL,story,one step at a time.,2024-02-26 17:44:09,1
642,20,NULL,story,ust finished my workout,2024-02-25 18:55:33,1
643,11,20,message,In need of some Monday motivation.,2024-02-25 09:52:20,0
644,18,NULL,story,Trying to find the balance between work and play.,2024-02-23 13:41:08,1
645,20,NULL,story,feeling pumped!,2024-02-24 07:24:52,1
646,14,2,message,one step at a time.,2024-02-24 10:56:33,0
647,9,NULL,story,feeling pumped!,2024-02-23 09:58:15,1
648,15,NULL,story,Taking a break from social media for a while.,2024-02-25 23:29:56,1
649,17,4,message,Can't believe it's already Friday!,2024-02-26 17:27:40,0
650,12,NULL,story,Feeling grateful for all the little things.,2024-02-24 06:40:26,1
651,19,NULL,story,Can't believe it's already Friday!,2024-02-25 11:22:16,1
652,14,NULL,story,Excited for the weekend ahead.,2024-02-23 08:47:10,1
653,17,NULL,story,Spent the day exploring new places.,2024-02-26 11:53:54,1
654,16,2,message,Feeling inspired by nature today.,2024-02-26 16:42:18,0
655,6,14,message,stay focused,2024-02-24 04:51:23,0
656,20,13,message,one step at a time.,2024-02-25 18:52:32,0
657,12,NULL,story,ust finished my workout,2024-02-24 06:57:25,1
658,7,NULL,story,Working on a new project,2024-02-26 04:14:40,1
659,9,16,message,stay focused,2024-02-23 22:02:21,0
660,15,6,message,stay strong.,2024-02-24 12:21:11,0
661,11,1,message,ust finished my workout,2024-02-23 23:25:16,0
662,18,NULL,story,In need of some Monday motivation.,2024-02-26 17:11:12,1
663,6,2,message,Spent the day exploring new places.,2024-02-24 09:40:21,0
664,17,15,message,Finally caught up on my favorite TV show.,2024-02-24 16:09:18,0
665,6,19,message,Working on a new project,2024-02-23 06:28:29,0
666,16,NULL,story,Coffee is Life!,2024-02-25 08:38:02,1
